iter	Passed	Remaining
1509	55861	18127
1510	55898	18090
1511	55936	18053
1512	55973	18016
1513	56011	17980
1514	56053	17944
1515	56093	17908
1516	56129	17871
1517	56171	17835
1518	56210	17799
1519	56247	17762
1520	56286	17725
1521	56328	17690
1522	56365	17653
1523	56401	17616
1524	56437	17578
1525	56475	17542
1526	56512	17505
1527	56550	17468
1528	56589	17431
1529	56630	17396
1530	56668	17359
1531	56704	17322
1532	56742	17285
1533	56780	17248
1534	56819	17212
1535	56859	17176
1536	56900	17140
1537	56937	17103
1538	56976	17067
1539	57016	17030
1540	57058	16995
1541	57101	16960
1542	57140	16923
1543	57180	16887
1544	57218	16850
1545	57255	16813
1546	57296	16777
1547	57336	16741
1548	57376	16705
1549	57414	16668
1550	57454	16632
1551	57496	16597
1552	57535	16560
1553	57574	16523
1554	57615	16488
1555	57653	16451
1556	57692	16414
1557	57738	16380
1558	57776	16343
1559	57814	16306
1560	57857	16271
1561	57897	16235
1562	57937	16198
1563	57977	16162
1564	58015	16125
1565	58052	16088
1566	58090	16051
1567	58126	16014
1568	58164	15977
1569	58204	15941
1570	58240	15904
1571	58278	15867
1572	58320	15831
1573	58357	15794
1574	58397	15757
1575	58436	15721
1576	58471	15683
1577	58506	15646
1578	58543	15609
1579	58580	15571
1580	58617	15534
1581	58655	15498
1582	58692	15461
1583	58729	15423
1584	58769	15387
1585	58806	15350
1586	58845	15313
1587	58884	15277
1588	58923	15240
1589	58960	15203
1590	58997	15166
1591	59036	15129
1592	59076	15093
1593	59133	15061
1594	59178	15026
1595	59221	14990
1596	59264	14955
1597	59305	14919
1598	59346	14882
1599	59387	14846
1600	59427	14810
1601	59469	14774
1602	59525	14742
1603	59571	14707
1604	59615	14671
1605	59654	14635
1606	59696	14599
1607	59743	14564
1608	59782	14527
1609	59821	14490
1610	59858	14453
1611	59897	14417
1612	59936	14380
1613	59977	14344
1614	60022	14308
1615	60061	14272
1616	60102	14235
1617	60143	14199
1618	60186	14163
1619	60231	14128
1620	60280	14094
1621	60323	14058
1622	60367	14022
1623	60412	13987
1624	60455	13951
1625	60498	13915
1626	60540	13879
1627	60586	13844
1628	60633	13809
1629	60675	13772
1630	60715	13736
1631	60755	13699
1632	60796	13663
1633	60835	13626
1634	60873	13589
1635	60910	13552
1636	60953	13516
1637	60990	13479
1638	61031	13442
1639	61073	13406
1640	61113	13369
1641	61163	13335
1642	61217	13301
1643	61267	13267
1644	61312	13231
1645	61351	13194
1646	61393	13158
1647	61435	13122
1648	61475	13085
1649	61515	13048
1650	61557	13012
1651	61595	12975
1652	61631	12937
1653	61683	12903
1654	61724	12867
1655	61765	12830
1656	61804	12793
1657	61843	12756
1658	61888	12720
1659	61934	12685
