iter	Passed	Remaining
1663	63716	12865
1664	63751	12826
1665	63786	12787
1666	63823	12749
1667	63858	12710
1668	63892	12671
1669	63933	12633
1670	63968	12594
1671	64007	12556
1672	64047	12518
1673	64086	12480
1674	64130	12443
1675	64167	12404
1676	64207	12366
1677	64244	12328
1678	64279	12289
1679	64316	12250
1680	64353	12212
1681	64387	12173
1682	64422	12134
1683	64455	12095
1684	64493	12056
1685	64528	12017
1686	64565	11979
1687	64600	11940
1688	64635	11901
1689	64673	11863
1690	64711	11824
1691	64756	11787
1692	64799	11750
1693	64844	11713
1694	64884	11675
1695	64903	11633
1696	64940	11595
1697	64974	11556
1698	65009	11517
1699	65043	11478
1700	65080	11439
1701	65116	11401
1702	65151	11362
1703	65187	11323
1704	65238	11287
1705	65281	11250
1706	65319	11211
1707	65366	11175
1708	65405	11136
1709	65453	11100
1710	65489	11061
1711	65526	11023
1712	65562	10984
1713	65600	10946
1714	65636	10907
1715	65673	10868
1716	65708	10830
1717	65747	10792
1718	65781	10753
1719	65817	10714
1720	65851	10675
1721	65885	10636
1722	65921	10597
1723	65959	10559
1724	65997	10521
1725	66034	10482
1726	66071	10444
1727	66108	10405
1728	66146	10367
1729	66180	10328
1730	66218	10290
1731	66253	10251
1732	66289	10213
1733	66331	10175
1734	66381	10138
1735	66430	10102
1736	66474	10064
1737	66511	10026
1738	66547	9987
1739	66585	9949
1740	66627	9911
1741	66666	9873
1742	66705	9835
1743	66744	9797
1744	66793	9760
1745	66834	9722
1746	66873	9684
1747	66911	9646
1748	66948	9607
1749	66986	9569
1750	67023	9530
1751	67066	9493
1752	67115	9456
1753	67163	9419
1754	67199	9381
1755	67234	9342
1756	67277	9304
1757	67315	9266
1758	67353	9228
1759	67390	9189
1760	67424	9150
1761	67460	9112
1762	67498	9073
1763	67533	9035
1764	67567	8996
1765	67603	8957
1766	67645	8919
1767	67695	8883
1768	67734	8844
1769	67772	8806
1770	67808	8768
1771	67842	8729
1772	67878	8690
1773	67912	8651
1774	67950	8613
1775	67987	8575
1776	68028	8537
1777	68073	8499
1778	68109	8461
1779	68148	8422
1780	68183	8384
1781	68219	8345
1782	68254	8306
1783	68289	8268
1784	68324	8229
1785	68359	8190
1786	68409	8154
1787	68449	8115
1788	68483	8077
1789	68519	8038
1790	68561	8000
1791	68606	7963
1792	68649	7925
1793	68691	7887
1794	68727	7849
1795	68763	7810
1796	68813	7773
1797	68848	7734
1798	68884	7696
1799	68920	7657
1800	68955	7619
1801	68991	7580
1802	69027	7542
1803	69060	7503
1804	69095	7464
1805	69135	7426
1806	69170	7387
1807	69203	7349
1808	69239	7310
1809	69272	7271
1810	69306	7233
1811	69342	7194
1812	69381	7156
1813	69415	7117
1814	69453	7079
1815	69487	7040
1816	69521	7001
1817	69560	6963
1818	69603	6925
1819	69653	6888
1820	69693	6850
1821	69729	6812
1822	69765	6773
1823	69802	6735
1824	69841	6697
1825	69876	6658
1826	69915	6620
1827	69950	6581
1828	69987	6543
1829	70024	6504
1830	70059	6466
1831	70098	6428
1832	70137	6390
1833	70178	6351
1834	70215	6313
1835	70267	6276
1836	70316	6239
1837	70362	6201
1838	70397	6163
1839	70435	6124
1840	70475	6086
1841	70515	6048
1842	70552	6010
1843	70595	5972
1844	70641	5934
1845	70688	5897
1846	70730	5859
1847	70767	5820
1848	70804	5782
1849	70857	5745
1850	70894	5706
1851	70929	5668
1852	70964	5629
1853	71003	5591
1854	71037	5552
1855	71076	5514
1856	71114	5476
1857	71154	5438
1858	71191	5399
1859	71230	5361
1860	71270	5323
1861	71305	5284
1862	71344	5246
1863	71378	5207
1864	71414	5169
1865	71448	5130
1866	71485	5092
1867	71522	5054
1868	71559	5015
1869	71593	4977
1870	71628	4938
1871	71663	4900
1872	71698	4861
1873	71734	4823
1874	71771	4784
1875	71810	4746
1876	71847	4708
1877	71882	4669
1878	71920	4631
1879	71956	4592
1880	71993	4554
1881	72028	4516
1882	72065	4477
1883	72101	4439
1884	72140	4401
1885	72175	4362
1886	72217	4324
1887	72252	4286
1888	72285	4247
1889	72324	4209
1890	72360	4170
1891	72396	4132
1892	72434	4094
1893	72470	4055
1894	72509	4017
1895	72547	3979
1896	72581	3940
1897	72621	3902
1898	72660	3864
1899	72700	3826
1900	72736	3787
1901	72773	3749
1902	72808	3711
1903	72845	3672
1904	72891	3635
1905	72928	3596
1906	72967	3558
1907	73007	3520
1908	73043	3481
1909	73081	3443
1910	73116	3405
1911	73155	3366
1912	73189	3328
1913	73227	3290
1914	73264	3251
1915	73299	3213
1916	73336	3175
1917	73370	3136
1918	73405	3098
1919	73442	3060
1920	73479	3021
1921	73514	2983
1922	73549	2945
1923	73588	2906
1924	73625	2868
1925	73658	2830
1926	73696	2791
1927	73733	2753
1928	73768	2715
1929	73803	2676
1930	73839	2638
1931	73877	2600
1932	73914	2561
1933	73954	2523
1934	73992	2485
1935	74026	2447
1936	74061	2408
1937	74097	2370
1938	74138	2332
1939	74174	2294
1940	74208	2255
1941	74248	2217
1942	74287	2179
1943	74328	2141
1944	74370	2103
1945	74405	2064
1946	74443	2026
1947	74481	1988
1948	74515	1949
1949	74552	1911
1950	74593	1873
1951	74634	1835
1952	74670	1796
1953	74704	1758
1954	74744	1720
1955	74784	1682
1956	74823	1644
1957	74873	1606
1958	74928	1568
1959	74972	1530
1960	75019	1491
1961	75069	1453
1962	75115	1415
1963	75148	1377
1964	75187	1339
1965	75225	1300
1966	75259	1262
1967	75294	1224
1968	75332	1186
1969	75369	1147
1970	75408	1109
1971	75442	1071
1972	75476	1032
1973	75510	994
1974	75549	956
1975	75583	918
1976	75627	879
1977	75664	841
1978	75706	803
1979	75749	765
1980	75787	726
1981	75828	688
1982	75868	650
1983	75911	612
1984	75959	574
1985	76000	535
1986	76036	497
1987	76070	459
1988	76109	420
1989	76153	382
1990	76190	344
1991	76232	306
1992	76275	267
1993	76315	229
1994	76354	191
1995	76400	153
1996	76441	114
1997	76479	76
1998	76515	38
1999	76549	0
