iter	Passed	Remaining
1662	71651	14519
1663	71708	14479
1664	71778	14441
1665	71845	14403
1666	71907	14364
1667	71965	14324
1668	72020	14283
1669	72079	14243
1670	72137	14203
1671	72193	14162
1672	72244	14120
1673	72305	14080
1674	72358	14039
1675	72415	13999
1676	72464	13957
1677	72513	13914
1678	72564	13873
1679	72614	13831
1680	72663	13789
1681	72710	13746
1682	72760	13704
1683	72806	13662
1684	72851	13619
1685	72895	13576
1686	72944	13533
1687	72993	13491
1688	73032	13447
1689	73072	13403
1690	73112	13359
1691	73150	13315
1692	73191	13272
1693	73234	13228
1694	73294	13188
1695	73342	13146
1696	73390	13103
1697	73431	13060
1698	73470	13016
1699	73509	12972
1700	73548	12928
1701	73590	12884
1702	73632	12841
1703	73673	12797
1704	73715	12754
1705	73761	12711
1706	73801	12667
1707	73847	12625
1708	73888	12581
1709	73928	12537
1710	73977	12495
1711	74030	12453
1712	74083	12412
1713	74136	12370
1714	74192	12329
1715	74236	12286
1716	74279	12242
1717	74330	12200
1718	74370	12157
1719	74412	12113
1720	74453	12070
1721	74494	12026
1722	74534	11982
1723	74583	11940
1724	74630	11897
1725	74670	11853
1726	74710	11810
1727	74751	11766
1728	74789	11722
1729	74828	11678
1730	74872	11635
1731	74922	11593
1732	74963	11549
1733	75005	11506
1734	75049	11462
1735	75088	11418
1736	75137	11376
1737	75177	11332
1738	75220	11289
1739	75259	11245
1740	75316	11204
1741	75356	11160
1742	75398	11117
1743	75442	11074
1744	75495	11032
1745	75540	10989
1746	75580	10945
1747	75621	10901
1748	75661	10858
1749	75700	10814
1750	75742	10770
1751	75783	10727
1752	75822	10683
1753	75865	10640
1754	75907	10596
1755	75950	10553
1756	75994	10510
1757	76034	10466
1758	76075	10423
1759	76113	10379
1760	76152	10335
1761	76191	10291
1762	76232	10247
1763	76273	10204
1764	76312	10160
1765	76355	10117
1766	76397	10073
1767	76442	10030
1768	76482	9987
1769	76522	9943
1770	76562	9899
1771	76606	9856
1772	76647	9813
1773	76688	9769
1774	76728	9726
1775	76768	9682
1776	76809	9639
1777	76848	9595
1778	76891	9551
1779	76937	9509
1780	76979	9465
1781	77018	9422
1782	77058	9378
1783	77101	9335
1784	77145	9291
1785	77188	9248
1786	77232	9205
1787	77271	9161
1788	77310	9118
1789	77371	9077
1790	77422	9034
1791	77462	8991
1792	77513	8948
1793	77564	8906
1794	77617	8864
1795	77662	8821
1796	77703	8777
1797	77747	8734
1798	77800	8692
1799	77838	8648
1800	77877	8605
1801	77922	8561
1802	77964	8518
1803	78010	8475
1804	78049	8431
1805	78087	8388
1806	78127	8344
1807	78167	8300
1808	78208	8257
1809	78254	8214
1810	78296	8171
1811	78335	8127
1812	78375	8083
1813	78416	8040
1814	78462	7997
1815	78509	7954
1816	78554	7911
1817	78594	7868
1818	78635	7824
1819	78675	7781
1820	78716	7737
1821	78757	7694
1822	78797	7650
1823	78836	7607
1824	78877	7563
1825	78916	7519
1826	78958	7476
1827	79002	7433
1828	79046	7390
1829	79085	7346
1830	79124	7303
1831	79166	7259
1832	79206	7216
1833	79244	7172
1834	79284	7129
1835	79324	7085
1836	79367	7042
1837	79439	7001
1838	79498	6959
1839	79546	6917
1840	79587	6873
1841	79628	6830
1842	79669	6786
1843	79712	6743
1844	79757	6700
1845	79800	6657
1846	79841	6613
1847	79881	6570
1848	79925	6527
1849	79969	6483
1850	80017	6441
1851	80062	6398
1852	80105	6354
1853	80147	6311
1854	80188	6268
1855	80228	6224
1856	80267	6181
1857	80308	6137
1858	80348	6094
1859	80387	6050
1860	80430	6007
1861	80470	5963
1862	80512	5920
1863	80551	5877
1864	80594	5833
1865	80636	5790
1866	80680	5747
1867	80719	5703
1868	80761	5660
1869	80806	5617
1870	80846	5574
1871	80888	5530
1872	80930	5487
1873	80970	5444
1874	81008	5400
1875	81052	5357
1876	81093	5314
1877	81135	5270
1878	81177	5227
1879	81217	5184
1880	81259	5140
1881	81299	5097
1882	81342	5054
1883	81383	5010
1884	81437	4968
1885	81479	4925
1886	81520	4881
1887	81562	4838
1888	81606	4795
1889	81647	4751
1890	81692	4708
1891	81733	4665
1892	81777	4622
1893	81817	4579
1894	81862	4535
1895	81902	4492
1896	81942	4449
1897	81981	4405
1898	82021	4362
1899	82063	4319
1900	82102	4275
1901	82143	4232
1902	82181	4188
1903	82224	4145
1904	82264	4102
1905	82303	4059
1906	82345	4015
1907	82394	3972
1908	82448	3930
1909	82507	3887
1910	82563	3845
1911	82609	3802
1912	82648	3758
1913	82691	3715
1914	82730	3672
1915	82767	3628
1916	82808	3585
1917	82848	3542
1918	82889	3498
1919	82928	3455
1920	82967	3412
1921	83007	3368
1922	83046	3325
1923	83090	3282
1924	83130	3238
1925	83169	3195
1926	83209	3152
1927	83251	3108
1928	83291	3065
1929	83342	3022
1930	83384	2979
1931	83426	2936
1932	83477	2893
1933	83528	2850
1934	83580	2807
1935	83622	2764
1936	83663	2721
1937	83716	2678
1938	83772	2635
1939	83815	2592
1940	83855	2548
1941	83897	2505
1942	83938	2462
1943	83980	2419
1944	84022	2375
1945	84064	2332
1946	84101	2289
1947	84144	2246
1948	84184	2202
1949	84224	2159
1950	84263	2116
1951	84304	2073
1952	84344	2029
1953	84384	1986
1954	84432	1943
1955	84472	1900
1956	84514	1856
1957	84554	1813
1958	84596	1770
1959	84634	1727
1960	84673	1683
1961	84710	1640
1962	84750	1597
1963	84790	1554
1964	84832	1511
1965	84871	1467
1966	84912	1424
1967	84951	1381
1968	84994	1338
1969	85034	1294
1970	85074	1251
1971	85145	1208
1972	85191	1165
1973	85228	1122
1974	85268	1079
1975	85313	1036
1976	85352	992
1977	85398	949
1978	85445	906
1979	85490	863
1980	85545	820
1981	85597	777
1982	85635	734
1983	85678	690
1984	85718	647
1985	85761	604
1986	85805	561
1987	85844	518
1988	85883	474
1989	85924	431
1990	85966	388
1991	86007	345
1992	86046	302
1993	86098	259
1994	86144	215
1995	86182	172
1996	86222	129
1997	86261	86
1998	86300	43
1999	86338	0
